obs_rms_mean,param_noise_stddev,rollout/episode_steps,rollout/actions_mean,reference_perturbed_action_mean,rollout/episodes,reference_Q_std,train/loss_actor,total/epochs,rollout/actions_std,reference_action_mean,train/param_noise_distance,rollout/return,reference_action_std,reference_actor_Q_mean,total/steps_per_second,reference_actor_Q_std,train/loss_critic,reference_perturbed_action_std,total/duration,reference_Q_mean,total/episodes,rollout/Q_mean,obs_rms_std,rollout/return_history,total/steps
0.160081535578,0.055962119108,736.422222222,-0.0069013548936,-0.0130034182221,1620.0,2767.90039062,-5717.98882812,81,0.59109738212,-0.0822360515594,,39213.5387722,0.944153904915,4260.46777344,170.60209441,2764.54199219,10456.5570508,0.95751029253,6992.90359902,4249.19042969,1620.0,5649.01261891,0.171746626496,39152.3463521,1193004
0.160171985626,0.055962119108,735.502439024,-0.00648255229403,-0.0995960831642,1640.0,2723.85546875,-5842.98151367,82,0.590574879928,-0.141103968024,,39196.9559436,0.937452316284,4331.78808594,170.39655988,2719.13574219,11047.2093555,0.921559751034,7078.92225552,4315.76660156,1640.0,5655.34666553,0.171742737293,39692.8137531,1206224
0.160263136029,0.055962119108,734.414457831,-0.00565385216755,-0.0918160974979,1660.0,2746.1796875,-5787.62730469,83,0.589970313728,-0.0162122044712,,39187.1005123,0.934365689754,4317.24511719,169.967730559,2746.67993164,10343.4347363,0.924763441086,7172.70270061,4310.60253906,1660.0,5661.68739095,0.171736359596,39407.4799335,1219128
0.160358563066,0.055962119108,733.536309524,-0.00463817229119,0.0168044827878,1680.0,2706.90087891,-5880.70950195,84,0.590001711643,-0.0790219977498,,39170.0765723,0.929711580276,4311.42236328,169.631750597,2701.83227539,12987.1466309,0.905233323574,7264.80152249,4295.17675781,1680.0,5667.65995605,0.171745061874,39037.0332702,1232341
0.160426110029,0.055962119108,733.005882353,-0.00389077518546,-0.0803900882602,1700.0,2708.14916992,-5771.17046875,85,0.589726464226,-0.0154157653451,,39138.3051421,0.933587968349,4285.17041016,169.244475364,2709.17211914,10694.1146777,0.939076602459,7362.78095531,4278.10351562,1700.0,5668.82145109,0.171761214733,38272.2318597,1246110
0.160527452826,0.0594049171034,732.255232558,-0.00268012556391,-0.100586764514,1720.0,2682.04296875,-5852.26693359,86,0.589628930576,-0.105724349618,,39153.8410185,0.926930904388,4327.37988281,169.087563105,2681.92944336,9060.98759277,0.954310834408,7448.67911553,4312.13574219,1720.0,5675.72132942,0.171771645546,38186.7374079,1259479
0.160613775253,0.0594049171034,731.506321839,-0.00169955691782,0.0694943666458,1740.0,2710.10546875,-5811.6605957,87,0.589783940245,0.0783029943705,,39134.1087012,0.945562958717,4333.94189453,168.868480971,2706.01904297,12736.5017041,0.932228684425,7537.35091758,4317.29980469,1740.0,5679.93606471,0.171775475144,38103.4139259,1272821
0.160703510046,0.0594049171034,730.707386364,-0.000471109038937,0.00618293881416,1760.0,2676.79492188,-5913.37587891,88,0.589557090654,0.0993230864406,,39140.8527583,0.942443072796,4342.74121094,168.653637554,2674.62939453,12669.6803125,0.944728672504,7625.36176896,4331.96386719,1760.0,5686.5729551,0.171775922179,38373.1400418,1286045
0.160801768303,0.0594049171034,730.098314607,0.000884386376391,0.179592713714,1780.0,2647.26538086,-5885.60945313,89,0.589744077661,0.0569500811398,,39139.2153247,0.953206598759,4383.34179688,168.473159011,2647.05517578,9361.13737793,0.94842416048,7713.84004211,4370.80029297,1780.0,5692.95531142,0.171772152185,38620.7463645,1299575
0.160901725292,0.0594049171034,729.430555556,0.00194280428091,0.0182400085032,1800.0,2660.953125,-5857.64388672,90,0.589952563796,0.0917573347688,,39150.804528,0.939750432968,4336.33837891,168.197470166,2658.17333984,15065.3706104,0.935732603073,7806.15189219,4321.22412109,1800.0,5699.12889273,0.17176631093,39363.2940876,1312975
0.160988837481,0.0537784964984,728.834615385,0.00302728962387,0.0752980187535,1820.0,2655.89672852,-5813.36866211,91,0.590033002635,0.0639586448669,,39161.6587991,0.950173437595,4382.19628906,168.041613572,2648.50634766,15211.3658936,0.974594950676,7893.753052,4359.86621094,1820.0,5704.58889401,0.171746149659,39296.1246265,1326479
0.161078423262,0.0537784964984,728.457065217,0.0037717561847,0.159829825163,1840.0,2670.69702148,-5885.44352539,92,0.590142590737,0.111895553768,,39170.5383234,0.940113425255,4354.56591797,167.932343531,2667.93261719,11421.3657959,0.950540959835,7981.55359364,4339.25976562,1840.0,5709.64481535,0.171719655395,39804.4137503,1340361
0.161175727844,0.0537784964984,728.098387097,0.00451780347134,0.108233705163,1860.0,2686.70776367,-5874.84698242,93,0.590424121467,0.12086378783,,39146.0273956,0.933812737465,4341.80859375,167.857257479,2683.46166992,11004.1391016,0.94153034687,8067.944278,4325.15625,1860.0,5712.26846408,0.171707063913,39237.101012,1354263
0.161259412766,0.0477256850534,727.640425532,0.00528822289992,0.181145980954,1880.0,2680.74682617,-5896.43213867,94,0.590616496635,0.154326856136,,39121.659163,0.931102216244,4370.55224609,167.718000574,2675.67700195,10103.6063379,0.941149234772,8156.3338182,4352.24072266,1880.0,5715.13774738,0.171684965491,38809.1594845,1367964
0.161316648126,0.0477256850534,727.903684211,0.00563181529496,0.0870554596186,1900.0,2680.23022461,-5927.00933594,95,0.59128892507,0.101911023259,,39146.689079,0.944875538349,4369.92382812,167.701697948,2679.31933594,12213.5267139,0.949298202991,8246.88728213,4358.23876953,1900.0,5716.13850056,0.171682685614,39072.6109974,1383017
0.161367341876,0.0458634452633,728.69375,0.00573115189958,0.187694266438,1920.0,2645.5690918,-5896.34514648,96,0.593206458107,0.13803550601,,39166.0639772,0.947099983692,4440.2578125,167.715852176,2642.0402832,9262.32347168,0.938357710838,8342.0379281,4423.91210938,1920.0,5715.74192032,0.171646237373,39246.2382187,1399092
0.161311879754,0.0458634452633,732.106701031,0.00498987598411,0.16171091795,1940.0,2631.11376953,-5953.54886719,97,0.596317695541,0.164897024632,,39254.5515484,0.940241158009,4423.83935547,167.870719077,2630.90942383,10355.2715283,0.939877450466,8460.59996533,4413.74023438,1940.0,5702.58150923,0.171660900116,40800.3948878,1420287
0.161370664835,0.0458634452633,732.441326531,0.00469521996185,0.0223996061832,1960.0,2612.55151367,-5943.30751953,98,0.597482345673,0.0732105746865,,39286.7377397,0.954724133015,4464.44726562,167.811540595,2613.59960938,13400.2678467,0.938098311424,8554.74537039,4454.86816406,1960.0,5703.89982624,0.171634078026,41903.9501393,1435585
0.161397963762,0.0458634452633,733.660606061,0.00416361262081,0.145910739899,1980.0,2601.47119141,-5959.20530273,99,0.599176548811,0.130508571863,,39339.7657116,0.946345329285,4476.00195312,167.895786337,2603.73852539,9731.90449707,0.921118497849,8652.08133984,4468.44384766,1980.0,5702.08727651,0.171612560749,43440.1688258,1452648
0.161453440785,0.0440738694283,734.0535,0.00392583843446,0.0251551792026,2000.0,2593.34082031,-6024.57258789,100,0.6000755978,0.0597424469888,,39394.4655301,0.947450101376,4439.74609375,167.844513626,2594.27880859,10506.8346387,0.965231120586,8746.82745528,4430.75292969,2000.0,5704.56928511,0.171574980021,44102.2181009,1468107
0.161535799503,0.0440738694283,733.628217822,0.0042721866255,0.0111793857068,2020.0,2590.99755859,-5954.00703125,101,0.600223366206,0.0545424968004,,39416.6152461,0.944860577583,4441.41699219,167.666454876,2592.36743164,12301.7972559,0.944519937038,8838.55390811,4431.6796875,2020.0,5709.84781172,0.171549737453,44227.1996075,1481929
0.161586791277,0.0477256850534,733.639705882,0.00400290066122,-0.0167387202382,2040.0,2589.12915039,-5935.90515625,102,0.60053586154,0.0288387145847,,39432.027173,0.935961008072,4442.6875,167.544569356,2584.18823242,11059.823291,0.93647646904,8932.69776368,4424.74121094,2040.0,5711.43317181,0.171553999186,42875.0542901,1496625
0.16166163981,0.0477256850534,733.05776699,0.00434024036574,0.0673236176372,2060.0,2561.82861328,-5907.75220703,103,0.601199780771,0.0692571103573,,39431.4378892,0.943129301071,4473.89013672,167.367526317,2555.74291992,10681.3130029,0.945123314857,9022.65232229,4454.81933594,2060.0,5715.6550845,0.171539127827,42267.5608207,1510099
0.161715596914,0.0449597542038,733.153846154,0.00396720239859,-0.0720900148153,2080.0,2573.43823242,-5839.15762695,104,0.601776679116,-0.00944865867496,,39467.1247978,0.964029490948,4447.50048828,167.306412694,2572.13842773,10710.0702344,0.958254933357,9114.77316046,4435.00976562,2080.0,5717.37881629,0.171538621187,41988.8347042,1524960
0.161799162626,0.0449597542038,732.640952381,0.00402886707696,-0.130718171597,2100.0,2580.20581055,-5864.77966797,105,0.601484267828,-0.118336975574,,39491.526725,0.954126834869,4470.82324219,167.111194056,2581.73828125,11125.5065918,0.945702195168,9206.7201643,4453.59667969,2100.0,5722.1822447,0.171520993114,41432.7506235,1538546
0.161884456873,0.0449597542038,731.849528302,0.00411791910893,-0.0960664302111,2120.0,2580.56201172,-5898.61102539,106,0.601145992036,-0.0611307471991,,39520.1518451,0.952253460884,4432.54394531,166.82246838,2577.93969727,7979.77298828,0.957614123821,9300.43186069,4420.23974609,2120.0,5727.77805344,0.171516790986,41611.5911455,1551521
0.161978781223,0.0383426343286,731.297196262,0.00441802254499,-0.017718276009,2140.0,2585.36328125,-5870.06746094,107,0.600844106937,-0.013068433851,,39569.3460829,0.945844113827,4413.02636719,166.644113749,2582.93115234,9260.62283691,0.949597358704,9391.12678385,4400.44628906,2140.0,5733.89526544,0.171509504318,42370.6518442,1564976
0.162062883377,0.0383426343286,730.788425926,0.00445817017023,-0.0960454195738,2160.0,2582.30273438,-5830.28542969,108,0.600707487704,-0.03727459535,,39616.7551792,0.961412131786,4425.97851562,166.596019167,2579.1640625,10952.1458301,0.962307453156,9475.03432488,4411.53515625,2160.0,5739.54920312,0.171490550041,43434.291353,1578503
0.162148296833,0.0383426343286,730.369266055,0.00485171531756,-0.0588096119463,2180.0,2585.44970703,-5934.40723633,109,0.600894838442,0.0784260556102,,39644.881902,0.950500249863,4401.41699219,166.492752886,2581.37280273,11150.5079492,0.945730626583,9563.20904303,4382.93652344,2180.0,5744.33636122,0.171473562717,43342.2296698,1592205
0.16222769022,0.0383426343286,729.878181818,0.00506812419924,0.0944992154837,2200.0,2584.36352539,-5838.41018555,110,0.601072612926,0.0599686168134,,39676.1769821,0.951622366905,4401.67822266,166.334327835,2583.71142578,11571.783208,0.962789416313,9653.64168,4390.64746094,2200.0,5749.52879868,0.171451717615,43553.8323819,1605732
0.162140727043,0.0383426343286,733.669369369,0.00214798104889,-0.0791858807206,2220.0,2600.28125,-5769.55389648,111,0.604169812316,-0.0391279309988,,39779.843938,0.95474332571,4413.67382812,166.500493907,2598.08984375,12052.138042,0.961296141148,9782.22924018,4397.796875,2220.0,5734.08166629,0.171460181475,45285.316307,1628746
0.162097871304,0.0383426343286,736.371428571,-0.000922279077177,-0.0745092183352,2240.0,2622.92871094,-5764.64362305,112,0.60619839901,-0.0271809510887,,39888.1836684,0.954535901546,4434.33642578,166.770813102,2621.57055664,10217.9797559,0.966386914253,9890.65154338,4419.51660156,2240.0,5724.21276264,0.171442657709,46711.3079975,1649472
0.162176340818,0.0415195786941,736.019469027,-0.000903689569364,-0.00740665569901,2260.0,2640.33789062,-5810.28821289,113,0.606155050333,-0.0578146614134,,39928.5164612,0.952283203602,4429.74414062,166.71121953,2635.53295898,10095.4264795,0.961994469166,9977.75677419,4406.78369141,2260.0,5729.72549391,0.171416446567,46662.5601524,1663404
0.162252306938,0.0415195786941,735.114473684,-0.000504381013817,0.104936331511,2280.0,2606.80883789,-5787.32898437,114,0.605882760996,0.056679725647,,39922.5220272,0.955191195011,4433.18457031,166.598269948,2605.03588867,15196.7336914,0.95070374012,10060.4946289,4413.02587891,2280.0,5734.51325318,0.171404764056,45975.0767561,1676061
0.162330821157,0.0415195786941,734.876521739,0.000257983271025,0.112313866615,2300.0,2645.19213867,-5744.85948242,115,0.6066249298,0.0905511826277,,39910.5279381,0.957642138004,4471.04394531,166.52804053,2646.43603516,11302.8592627,0.958660066128,10149.7381139,4458.18505859,2300.0,5736.69939233,0.171379745007,45066.2489696,1690216
0.162414655089,0.0415195786941,734.394396552,0.000801292371074,0.0495222918689,2320.0,2609.50952148,-5879.29348633,116,0.606736722449,0.0950793623924,,39925.4065263,0.958779633045,4426.63574219,166.362886967,2608.17358398,10158.779834,0.949600636959,10241.4368436,4412.51416016,2320.0,5741.18846376,0.17136195302,43156.8959876,1703795
0.162445068359,0.0415195786941,734.260683761,0.000262371397218,0.0914212465286,2340.0,2575.36621094,-5772.07751953,117,0.607076396643,0.0541209802032,,39943.5903091,0.954955995083,4453.14355469,166.112793583,2573.7355957,10799.2034229,0.957104384899,10343.3935637,4435.71777344,2340.0,5741.01275468,0.171363294125,41184.6990612,1718170
0.162516474724,0.0415195786941,733.372881356,0.000626695958799,0.0969226658344,2360.0,2572.90942383,-5846.62640625,118,0.607507641922,0.0725440084934,,39924.8036154,0.950506448746,4438.65625,165.643949475,2575.84423828,12967.4552246,0.946673095226,10448.676245,4428.06542969,2360.0,5744.06942815,0.171347230673,39840.8933011,1730760
0.162595391273,0.0415195786941,732.710504202,0.000983118433981,-0.0234021134675,2380.0,2580.05200195,-5814.8403125,119,0.607262362091,0.0170857533813,,39951.0910046,0.95530462265,4364.60449219,165.399091693,2580.67456055,11033.8232422,0.96367174387,10543.2924821,4350.42578125,2380.0,5749.0091927,0.171325579286,40602.4636886,1743851
0.162669062614,0.0415195786941,731.98625,0.00119777942793,-0.0166406389326,2400.0,2583.75024414,-5833.7143457,120,0.607414942205,0.00474307872355,,39968.5871052,0.958116948605,4412.72558594,165.278994961,2581.82421875,10159.1782959,0.95634162426,10629.1002097,4395.33544922,2400.0,5753.96793069,0.171310216188,41303.9479488,1756767
0.16270428896,0.0415195786941,731.971900826,0.000888467644963,0.0765443071723,2420.0,2578.49511719,-5776.73196289,121,0.607798055714,0.0875280946493,,39996.4445081,0.957295954227,4417.21728516,165.267476822,2579.63452148,12544.02875,0.950986385345,10718.2128878,4408.43554688,2420.0,5755.5228019,0.17131626606,41644.5256855,1771372
0.16272765398,0.0415195786941,732.313114754,0.000220500046057,-0.00985853746533,2440.0,2554.03979492,-5722.42919922,122,0.608331709603,0.0679522156715,,40029.9399017,0.953614532948,4441.26660156,165.22834507,2553.63867188,11878.7007129,0.960458159447,10814.3914366,4426.98144531,2440.0,5753.89958755,0.171319380403,42050.5203689,1786844
0.162801608443,0.0458634452633,731.760162602,0.000481366392899,-0.139074280858,2460.0,2567.57592773,-5873.51803711,123,0.608140041804,-0.106982290745,,40056.4567945,0.938043415546,4421.39550781,165.166426233,2574.57861328,14598.3133838,0.947564780712,10898.885694,4403.65722656,2460.0,5758.77051021,0.171303778887,43163.4718201,1800130
0.162853211164,0.0423541222259,731.794354839,0.000258401712148,0.145630449057,2480.0,2576.078125,-5818.83262695,124,0.608358612708,0.128115162253,0.211012503505,40096.1859629,0.953318178654,4429.32519531,165.129467473,2574.37036133,13177.3106934,0.949422061443,10990.4672241,4414.46777344,2480.0,5760.20125587,0.171291038394,43549.4459726,1814850
0.162881270051,0.0423541222259,731.6756,0.000931147664622,-0.0293717738241,2500.0,2585.16162109,-5823.85645508,125,0.607958703064,-0.0126791596413,,40115.654981,0.955735683441,4432.19921875,165.114433294,2586.57763672,13700.5181787,0.954826533794,11078.3107419,4420.328125,2500.0,5760.05098527,0.17129701376,43645.2839983,1829189
0.162925988436,0.0423541222259,731.756349206,0.000780823653664,0.117254495621,2520.0,2539.95263672,-5863.86754883,126,0.608456578461,0.0360653921962,,40161.3011913,0.95231294632,4437.66455078,165.139152472,2540.78808594,17192.6374219,0.961127817631,11166.4979043,4421.34570312,2520.0,5762.36178366,0.171288028359,44150.832925,1844026
0.162996053696,0.0477256850534,731.342125984,0.00123202876354,-0.0281566679478,2540.0,2549.75341797,-5936.4606543,127,0.60863585027,-0.0144449379295,,40188.3723907,0.961996376514,4454.74072266,165.102302472,2552.18334961,11875.4734131,0.9601303339,11251.2604136,4441.23242188,2540.0,5767.02323564,0.171267837286,44054.1251227,1857609
0.163064822555,0.0477256850534,731.044921875,0.00173420916243,0.0125672165304,2560.0,2548.87841797,-5995.67285156,128,0.609028052592,-0.0274239331484,,40217.6929654,0.957628667355,4415.65820312,165.105309147,2552.6003418,14420.2440771,0.959179639816,11335.0382836,4400.06640625,2560.0,5771.02656535,0.171232432127,44184.10277,1871475
0.16313739121,0.0496635392466,730.571317829,0.00215478240352,-0.0514710769057,2580.0,2568.5847168,-5941.83066406,129,0.608615109057,-0.0595719069242,,40244.6379801,0.948978841305,4407.26855469,165.054981233,2572.02197266,11280.3281299,0.96522206068,11419.6735289,4394.78320312,2580.0,5775.43034789,0.171207353473,43926.2480054,1884874
0.163212418556,0.0496635392466,730.176538462,0.00268872877321,0.0978834852576,2600.0,2545.80737305,-5954.88646484,130,0.608400169458,0.00128001812845,,40261.87966,0.959940433502,4458.19042969,165.056192911,2545.05517578,11366.9201514,0.93782377243,11501.8950002,4439.64990234,2600.0,5779.13697552,0.171181321144,43917.496637,1898459
0.163283154368,0.0458634452633,729.733206107,0.00320632100393,0.0467376708984,2620.0,2511.66308594,-5909.77116211,131,0.608087845963,0.0782739818096,,40285.2092012,0.955580294132,4476.66064453,165.004823412,2510.12036133,13944.0851953,0.97176450491,11586.9400692,4456.8203125,2620.0,5783.77137942,0.171156346798,43407.6910499,1911901
0.163347661495,0.0458634452633,729.235606061,0.00379802387686,0.162843376398,2640.0,2506.89794922,-6015.36020508,132,0.608281102729,0.0934299752116,,40294.3832506,0.946968197823,4474.30175781,164.960343715,2508.31201172,10564.0980664,0.950037777424,11670.574616,4461.37304688,2640.0,5787.3041962,0.171123951674,42987.059092,1925182
0.163387447596,0.0458634452633,729.597368421,0.00355497327167,-0.0191951952875,2660.0,2533.0769043,-5924.92138672,133,0.609113348153,0.0531617701054,,40315.6497836,0.953249156475,4454.84130859,164.958564327,2538.92333984,13222.327959,0.942634165287,11764.9484155,4454.17626953,2660.0,5787.13364775,0.171093657613,42823.3443291,1940729
0.163384258747,0.0477256850534,730.917537313,0.0023735838628,-0.0518731214106,2680.0,2511.85229492,-5995.87942383,134,0.609908440954,-0.0523392185569,,40368.8564776,0.94243979454,4491.98242188,165.071585753,2511.11230469,9692.0001123,0.939700007439,11866.7243128,4478.36474609,2680.0,5782.7570566,0.171069860458,43573.6937122,1958859
